id,CLASS
189119,1
189120,1
189121,1
189122,1
189123,0
189124,0
189125,1
189126,0
189127,1
189128,1
189129,1
189130,0
189131,0
189132,1
189133,1
189134,0
189135,0
189136,1
189137,0
189138,1
189139,0
189140,1
189141,1
189142,1
189143,0
189144,0
189145,0
189146,0
189147,1
189148,1
189149,1
189150,0
189151,1
189152,1
189153,0
189154,0
189155,1
189156,1
189157,1
189158,0
189159,1
189160,0
189161,1
189162,0
189163,1
189164,3
189165,1
189166,1
189167,1
189168,0
189169,0
189170,0
189171,0
189172,4
189173,0
189174,1
189175,1
189176,1
189177,0
189178,0
189179,0
189180,0
189181,5
189182,1
189183,1
189184,2
189185,0
189186,0
189187,1
189188,1
189189,0
189190,0
189191,0
189192,0
189193,1
189194,0
189195,1
189196,0
189197,1
189198,1
189199,0
189200,0
189201,7
189202,1
189203,0
189204,1
189205,0
189206,0
189207,1
189208,0
189209,1
189210,0
189211,1
189212,0
189213,0
189214,1
189215,0
189216,3
189217,0
189218,1
189219,1
189220,1
189221,1
189222,0
189223,0
189224,1
189225,0
189226,0
189227,1
189228,0
189229,0
189230,0
189231,1
189232,1
189233,0
189234,1
189235,1
189236,0
189237,1
189238,0
189239,0
189240,0
189241,1
189242,4
189243,0
189244,0
189245,0
189246,0
189247,1
189248,0
189249,1
189250,6
189251,7
189252,1
189253,1
189254,0
189255,1
189256,3
189257,1
189258,1
189259,0
189260,1
189261,0
189262,2
189263,1
189264,8
189265,5
189266,0
189267,1
189268,1
189269,1
189270,1
189271,0
189272,0
189273,1
189274,7
189275,1
189276,7
189277,1
189278,0
189279,1
189280,0
189281,4
189282,1
189283,1
189284,1
189285,0
189286,0
189287,1
189288,0
189289,0
189290,2
189291,0
189292,1
189293,0
189294,0
189295,0
189296,2
189297,7
189298,0
189299,1
189300,1
189301,0
189302,0
189303,1
189304,1
189305,0
189306,1
189307,0
189308,1
189309,0
189310,0
189311,0
189312,1
189313,1
189314,1
189315,1
189316,1
189317,0
189318,0
189319,0
189320,1
189321,0
189322,0
189323,1
189324,0
189325,1
189326,1
189327,1
189328,0
189329,1
189330,1
189331,0
189332,0
189333,0
189334,1
189335,0
189336,6
189337,0
189338,1
189339,1
189340,0
189341,1
189342,0
189343,1
189344,0
189345,0
189346,0
189347,0
189348,1
189349,0
189350,1
189351,5
189352,0
189353,0
189354,0
189355,0
189356,0
189357,0
189358,0
189359,0
189360,1
189361,1
189362,0
189363,0
189364,0
189365,0
189366,0
189367,1
189368,0
189369,0
189370,1
189371,0
189372,0
189373,1
189374,0
189375,1
189376,1
189377,1
189378,1
189379,1
189380,0
189381,0
189382,0
189383,0
189384,1
189385,0
189386,0
189387,8
189388,1
189389,0
189390,1
189391,1
189392,1
189393,0
189394,1
189395,0
189396,1
189397,0
189398,0
189399,0
189400,1
189401,0
189402,0
189403,0
189404,0
189405,0
189406,0
189407,0
189408,1
189409,1
189410,1
189411,0
189412,0
189413,1
189414,1
189415,0
189416,0
189417,0
189418,1
189419,1
189420,2
189421,2
189422,0
189423,1
189424,0
189425,1
189426,6
189427,0
189428,0
189429,0
189430,1
189431,1
189432,0
189433,6
189434,1
189435,0
189436,1
189437,1
189438,1
189439,1
189440,1
189441,4
189442,0
189443,1
189444,0
189445,0
189446,0
189447,1
189448,1
189449,1
189450,1
189451,0
189452,1
189453,0
189454,1
189455,1
189456,0
189457,8
189458,1
189459,0
189460,1
189461,0
189462,0
189463,0
189464,0
189465,0
189466,0
189467,1
189468,1
189469,1
189470,0
189471,1
189472,1
189473,1
189474,0
189475,1
189476,2
189477,0
189478,1
189479,1
189480,1
189481,0
189482,1
189483,0
189484,0
189485,0
189486,1
189487,0
189488,0
189489,1
189490,1
189491,1
189492,1
189493,0
189494,8
189495,0
189496,1
189497,1
189498,0
189499,1
189500,1
189501,1
189502,1
189503,0
189504,1
189505,0
189506,0
189507,1
189508,1
189509,0
189510,0
189511,0
189512,1
189513,0
189514,1
189515,1
189516,1
189517,0
189518,0
189519,0
189520,0
189521,1
189522,0
189523,0
189524,0
189525,0
189526,1
189527,1
189528,0
189529,0
189530,1
189531,0
189532,0
189533,1
189534,1
189535,0
189536,1
189537,1
189538,0
189539,0
189540,1
189541,1
189542,0
189543,1
189544,1
189545,0
189546,1
189547,0
189548,0
189549,1
189550,0
189551,0
189552,0
189553,0
189554,1
189555,0
189556,1
189557,1
189558,0
189559,0
189560,0
189561,0
189562,0
189563,1
189564,1
189565,0
189566,1
189567,0
189568,0
189569,1
189570,0
189571,1
189572,1
189573,0
189574,5
189575,1
189576,1
189577,0
189578,1
189579,4
189580,0
189581,0
189582,1
189583,1
189584,1
189585,0
189586,0
189587,1
189588,1
189589,1
189590,0
189591,7
189592,1
189593,1
189594,0
189595,0
189596,1
189597,1
189598,1
189599,1
189600,1
189601,0
189602,0
189603,1
189604,0
189605,1
189606,1
189607,0
189608,0
189609,1
189610,0
189611,0
189612,6
189613,1
189614,0
189615,0
189616,0
189617,0
189618,0
189619,1
189620,0
189621,6
189622,1
189623,1
189624,1
189625,0
189626,1
189627,1
189628,0
189629,1
189630,0
189631,0
189632,0
189633,0
189634,0
189635,0
189636,1
189637,1
189638,1
189639,0
189640,0
189641,0
189642,0
189643,1
189644,1
189645,2
189646,1
189647,1
189648,1
189649,5
189650,0
189651,0
189652,0
189653,1
189654,1
189655,1
189656,0
189657,0
189658,1
189659,0
189660,1
189661,1
189662,1
189663,0
189664,0
189665,0
189666,0
189667,0
189668,1
189669,0
189670,0
189671,1
189672,0
189673,1
189674,1
189675,0
189676,0
189677,0
189678,1
189679,0
189680,0
189681,0
189682,0
189683,0
189684,0
189685,6
189686,0
189687,1
189688,1
189689,3
189690,1
189691,1
189692,0
189693,0
189694,1
189695,1
189696,0
189697,0
189698,0
189699,1
189700,0
189701,0
189702,1
189703,1
189704,0
189705,1
189706,0
189707,0
189708,1
189709,1
189710,0
189711,4
189712,1
189713,0
189714,0
189715,0
189716,1
189717,0
189718,1
189719,1
189720,5
189721,1
189722,1
189723,1
189724,1
189725,1
189726,0
189727,1
189728,0
189729,1
189730,0
189731,1
189732,1
189733,0
189734,0
189735,1
189736,0
189737,0
189738,0
189739,0
189740,0
189741,0
189742,0
189743,3
189744,0
189745,0
189746,1
189747,1
189748,1
189749,1
189750,0
189751,0
189752,0
189753,1
189754,0
189755,1
189756,0
189757,0
189758,0
189759,0
189760,1
189761,1
189762,0
189763,1
189764,1
189765,1
189766,0
189767,1
189768,1
189769,1
189770,0
189771,0
189772,0
189773,0
189774,0
189775,0
189776,0
189777,0
189778,0
189779,2
189780,1
189781,0
189782,0
189783,0
189784,0
189785,1
189786,0
189787,1
189788,1
189789,0
189790,6
189791,1
189792,1
189793,0
189794,1
189795,1
189796,0
189797,1
189798,1
189799,1
189800,1
189801,4
189802,1
189803,1
189804,1
189805,0
189806,1
189807,1
189808,1
189809,1
189810,0
189811,1
189812,7
189813,1
189814,0
189815,1
189816,0
189817,1
189818,0
189819,1
189820,1
189821,1
189822,1
189823,0
189824,1
189825,1
189826,0
189827,0
189828,1
189829,1
189830,1
189831,0
189832,0
189833,0
189834,0
189835,1
189836,1
189837,0
189838,1
189839,0
189840,0
189841,0
189842,1
189843,0
189844,0
189845,5
189846,1
189847,1
189848,0
189849,1
189850,0
189851,1
189852,1
189853,1
189854,0
189855,1
189856,1
189857,1
189858,0
189859,1
189860,1
189861,7
189862,1
189863,1
189864,0
189865,1
189866,0
189867,1
189868,0
189869,0
189870,1
189871,0
189872,1
189873,1
189874,1
189875,1
189876,1
189877,1
189878,0
189879,1
189880,1
189881,0
189882,1
189883,1
189884,0
189885,1
189886,0
189887,0
189888,3
189889,0
189890,0
189891,5
189892,1
189893,0
189894,0
189895,0
189896,0
189897,1
189898,1
189899,0
189900,0
189901,0
189902,1
189903,1
189904,0
189905,0
189906,7
189907,1
189908,1
189909,0
189910,0
189911,1
189912,1
189913,1
189914,1
189915,1
189916,0
189917,1
189918,1
189919,1
189920,7
189921,0
189922,0
189923,1
189924,1
189925,1
189926,0
189927,1
189928,0
189929,1
189930,0
189931,1
189932,5
189933,0
189934,1
189935,0
189936,1
189937,0
189938,0
189939,1
189940,1
189941,0
189942,1
189943,1
189944,1
189945,0
189946,0
189947,0
189948,1
189949,0
189950,1
189951,0
189952,1
189953,1
189954,0
189955,1
189956,1
189957,0
189958,0
189959,1
189960,0
189961,0
189962,0
189963,0
189964,0
189965,0
189966,1
189967,1
189968,1
189969,1
189970,1
189971,1
189972,0
189973,0
189974,1
189975,0
189976,0
189977,8
189978,0
189979,0
189980,1
189981,1
189982,0
189983,0
189984,0
189985,0
189986,0
189987,0
189988,1
189989,1
189990,1
189991,1
189992,0
189993,1
189994,1
189995,0
189996,1
189997,0
189998,1
189999,1
190000,1
190001,1
190002,1
190003,1
190004,1
190005,0
190006,0
190007,0
190008,1
190009,1
190010,1
190011,1
190012,1
190013,1
190014,1
190015,1
190016,0
190017,0
190018,1
190019,1
190020,0
190021,0
190022,0
190023,1
190024,1
190025,0
190026,0
190027,0
190028,1
190029,1
190030,1
190031,1
190032,1
190033,0
190034,1
190035,1
190036,0
190037,1
190038,0
190039,0
190040,1
190041,1
190042,0
190043,0
190044,1
190045,3
190046,5
190047,0
190048,1
190049,0
190050,1
190051,1
190052,1
190053,0
190054,1
190055,0
190056,0
190057,8
190058,0
190059,1
190060,1
190061,0
190062,0
190063,1
190064,0
190065,1
190066,0
190067,0
190068,0
190069,0
190070,1
190071,1
190072,0
190073,0
190074,1
190075,0
190076,1
190077,1
190078,0
190079,0
190080,0
190081,0
190082,1
190083,0
190084,1
190085,0
190086,1
190087,1
190088,0
190089,1
190090,5
190091,1
190092,0
190093,1
190094,1
190095,0
190096,1
190097,1
190098,1
190099,2
190100,1
190101,1
190102,1
190103,0
190104,1
190105,1
190106,1
190107,0
190108,0
190109,1
190110,1
190111,0
190112,0
190113,1
190114,0
190115,1
190116,1
190117,1
190118,0
190119,2
190120,1
190121,6
190122,0
190123,0
190124,0
190125,1
190126,1
190127,1
190128,0
190129,0
190130,0
190131,1
190132,3
190133,1
190134,1
190135,1
190136,0
190137,0
190138,8
190139,0
190140,1
190141,1
190142,0
190143,0
190144,1
190145,0
190146,1
190147,1
190148,0
190149,0
190150,1
190151,1
190152,0
190153,0
190154,0
190155,2
190156,0
190157,0
190158,1
190159,0
190160,0
190161,0
190162,0
190163,1
190164,0
190165,0
190166,1
190167,1
190168,0
190169,1
190170,0
190171,0
190172,1
190173,1
190174,1
190175,0
190176,1
190177,1
190178,1
190179,0
190180,1
190181,1
190182,1
190183,1
190184,1
190185,1
190186,0
190187,0
190188,0
190189,1
190190,1
190191,1
190192,8
190193,0
190194,1
190195,1
190196,1
190197,0
190198,6
190199,1
190200,0
190201,1
190202,0
190203,1
190204,1
190205,1
190206,1
190207,0
190208,0
190209,0
190210,1
190211,6
190212,0
190213,1
190214,1
190215,1
190216,1
190217,0
190218,1
190219,1
190220,0
190221,1
190222,0
190223,1
190224,8
190225,0
190226,0
190227,0
190228,0
190229,0
190230,0
190231,0
190232,0
190233,1
190234,1
190235,1
190236,0
190237,1
190238,0
190239,0
190240,1
190241,0
190242,1
190243,1
190244,1
190245,0
190246,1
190247,0
190248,0
190249,1
190250,1
190251,1
190252,0
190253,0
190254,1
190255,0
190256,1
190257,1
190258,1
190259,0
190260,1
190261,8
190262,8
190263,1
190264,0
190265,0
190266,7
190267,1
190268,0
190269,0
190270,1
190271,1
190272,5
190273,1
190274,0
190275,1
190276,0
190277,0
190278,0
190279,0
190280,1
190281,0
190282,1
190283,1
190284,1
190285,1
190286,1
190287,0
190288,0
190289,1
190290,0
190291,0
190292,0
190293,1
190294,0
190295,1
190296,1
190297,1
190298,1
190299,1
190300,1
190301,0
190302,1
190303,1
190304,1
190305,0
190306,0
190307,1
190308,0
190309,0
190310,2
190311,5
190312,0
190313,1
190314,1
190315,1
190316,0
190317,1
190318,0
190319,0
190320,0
190321,0
190322,1
190323,1
190324,1
190325,1
190326,1
190327,1
190328,0
190329,0
190330,1
190331,0
190332,1
190333,0
190334,0
190335,0
190336,1
190337,1
190338,0
190339,5
190340,0
190341,0
190342,0
190343,0
190344,1
190345,0
190346,0
190347,0
190348,0
190349,1
190350,0
190351,1
190352,0
190353,1
190354,0
190355,0
190356,1
190357,1
190358,0
190359,0
190360,1
190361,1
190362,1
190363,0
190364,0
190365,1
190366,1
190367,1
190368,1
190369,0
190370,0
190371,0
190372,0
190373,0
190374,0
190375,0
190376,0
190377,1
190378,0
190379,4
190380,0
190381,1
190382,1
190383,1
190384,1
190385,1
190386,0
190387,0
190388,0
190389,0
190390,0
190391,1
190392,5
190393,0
190394,0
190395,0
190396,1
190397,1
190398,0
190399,1
190400,0
190401,1
190402,1
190403,1
190404,1
190405,0
190406,1
190407,1
190408,1
190409,1
190410,8
190411,0
190412,0
190413,0
190414,0
190415,0
190416,4
190417,1
190418,1
190419,4
190420,2
190421,0
190422,0
190423,0
190424,0
190425,0
190426,1
190427,1
190428,0
190429,1
190430,0
190431,1
190432,1
190433,0
190434,1
190435,0
190436,1
190437,1
190438,1
190439,0
190440,1
190441,0
190442,0
190443,0
190444,0
190445,0
190446,0
190447,0
190448,1
190449,0
190450,1
190451,0
190452,1
190453,0
190454,0
190455,0
190456,0
190457,4
190458,0
190459,1
190460,1
190461,1
190462,3
190463,0
190464,0
190465,0
190466,0
190467,1
190468,0
190469,1
190470,1
190471,0
190472,0
190473,1
190474,1
190475,1
190476,1
190477,1
190478,1
190479,1
190480,0
190481,0
190482,0
190483,1
190484,1
190485,0
190486,1
190487,1
190488,1
190489,1
190490,1
190491,0
190492,0
190493,0
190494,1
190495,4
190496,0
190497,0
190498,0
190499,5
190500,0
190501,1
190502,1
190503,1
190504,0
190505,1
190506,0
190507,0
190508,1
190509,1
190510,0
190511,0
190512,1
190513,1
190514,0
190515,1
190516,0
190517,0
190518,1
190519,1
190520,0
190521,1
190522,0
190523,1
190524,1
190525,1
190526,0
190527,0
190528,1
190529,0
190530,0
190531,1
190532,5
190533,0
190534,0
190535,1
190536,0
190537,1
190538,1
190539,1
190540,0
190541,1
190542,4
190543,1
190544,1
190545,1
190546,0
190547,0
190548,1
190549,1
190550,0
190551,0
190552,1
190553,1
190554,1
190555,0
190556,1
190557,1
190558,0
190559,1
190560,0
190561,0
190562,0
190563,1
190564,1
190565,2
190566,4
190567,0
190568,0
190569,1
190570,1
190571,0
190572,0
190573,0
190574,1
190575,8
190576,1
190577,1
190578,1
190579,0
190580,1
190581,1
190582,1
190583,1
190584,0
190585,1
190586,0
190587,0
190588,7
190589,0
190590,0
190591,0
190592,0
190593,1
190594,1
190595,5
190596,1
190597,1
190598,1
190599,1
190600,0
190601,1
190602,1
190603,0
190604,1
190605,0
190606,0
190607,0
190608,1
190609,0
190610,0
190611,0
190612,1
190613,1
190614,0
190615,1
190616,0
190617,0
190618,0
190619,5
190620,1
190621,1
190622,1
190623,0
190624,1
190625,0
190626,0
190627,1
190628,3
190629,0
190630,1
190631,0
190632,0
190633,1
190634,1
190635,1
190636,0
190637,0
190638,0
190639,1
190640,1
190641,7
190642,0
190643,1
190644,0
190645,1
190646,1
190647,1
190648,0
190649,1
190650,1
190651,1
190652,0
190653,4
190654,1
190655,0
190656,0
190657,8
190658,0
190659,0
190660,0
190661,1
190662,8
190663,0
190664,0
190665,1
190666,0
190667,0
190668,0
190669,1
190670,0
190671,0
190672,0
190673,1
190674,0
190675,1
190676,1
190677,0
190678,1
190679,0
190680,0
190681,1
190682,0
190683,1
190684,1
190685,5
190686,7
190687,0
190688,0
190689,1
190690,0
190691,0
190692,0
190693,1
190694,0
190695,1
190696,1
190697,3
190698,1
190699,1
190700,1
190701,0
190702,7
190703,1
190704,1
190705,1
190706,1
190707,0
190708,0
190709,5
190710,0
190711,0
190712,1
190713,1
190714,4
190715,1
190716,1
190717,0
190718,4
190719,4
190720,0
190721,1
190722,0
190723,1
190724,0
190725,0
190726,1
190727,0
190728,0
190729,4
190730,1
190731,0
190732,1
190733,1
190734,0
190735,0
190736,1
190737,0
190738,0
190739,1
190740,0
190741,1
190742,1
190743,5
190744,0
190745,0
190746,0
190747,0
190748,1
190749,0
190750,1
190751,1
190752,1
190753,1
190754,0
190755,1
190756,0
190757,1
190758,1
190759,0
190760,1
190761,0
190762,1
190763,1
190764,0
190765,1
190766,1
190767,1
190768,1
190769,1
190770,4
190771,1
190772,5
190773,0
190774,1
190775,0
190776,0
190777,0
190778,1
190779,0
190780,1
190781,0
190782,1
190783,0
190784,1
190785,0
190786,1
190787,0
190788,1
190789,0
190790,1
190791,1
190792,0
190793,1
190794,0
190795,0
190796,0
190797,5
190798,1
190799,0
190800,0
190801,0
190802,0
190803,0
190804,0
190805,1
190806,0
190807,0
190808,1
190809,1
190810,1
190811,0
190812,1
190813,1
190814,0
190815,0
190816,1
190817,1
190818,1
190819,0
190820,0
190821,1
190822,0
190823,1
190824,1
190825,7
190826,0
190827,1
190828,0
190829,1
190830,4
190831,1
190832,0
190833,6
190834,1
190835,0
190836,0
190837,0
190838,1
190839,0
190840,0
190841,0
190842,0
190843,0
190844,5
190845,0
190846,0
190847,1
190848,3
190849,0
190850,0
190851,0
190852,0
190853,1
190854,0
190855,1
190856,1
190857,1
190858,1
190859,1
190860,0
190861,0
190862,0
190863,0
190864,1
190865,0
190866,0
190867,0
190868,0
190869,1
190870,0
190871,1
190872,1
190873,0
190874,1
190875,0
190876,0
190877,1
190878,1
190879,1
190880,1
190881,1
190882,0
190883,1
190884,1
190885,1
190886,1
190887,0
190888,0
190889,0
190890,1
190891,0
190892,0
190893,1
190894,1
190895,0
190896,1
190897,0
190898,0
190899,1
190900,0
190901,1
190902,0
190903,0
190904,0
190905,0
190906,1
190907,1
190908,0
190909,0
190910,1
190911,0
190912,0
190913,1
190914,0
190915,0
190916,0
190917,4
190918,0
190919,1
190920,0
190921,0
190922,1
190923,0
190924,0
190925,1
190926,1
190927,0
190928,1
190929,0
190930,0
190931,0
190932,1
190933,0
190934,0
190935,0
190936,1
190937,1
190938,0
190939,1
190940,0
190941,0
190942,0
190943,2
190944,0
190945,0
190946,1
190947,0
190948,1
190949,1
190950,0
190951,0
190952,0
190953,1
190954,0
190955,1
190956,1
190957,0
190958,1
190959,0
190960,0
190961,1
190962,1
190963,1
190964,1
190965,1
190966,0
190967,1
190968,0
190969,0
190970,1
190971,1
190972,1
190973,0
190974,0
190975,0
190976,0
190977,1
190978,0
190979,0
190980,1
190981,1
190982,0
190983,1
190984,0
190985,0
190986,1
190987,0
190988,1
190989,0
190990,4
190991,1
190992,1
190993,0
190994,0
190995,0
190996,4
190997,0
190998,1
190999,4
191000,0
191001,1
191002,0
191003,0
191004,1
191005,1
191006,1
191007,0
191008,0
191009,1
191010,0
191011,0
191012,0
191013,0
191014,1
191015,0
191016,1
191017,0
191018,1
191019,1
191020,0
191021,0
191022,1
191023,0
191024,0
191025,1
191026,0
191027,1
191028,1
191029,1
191030,1
191031,1
191032,3
191033,1
191034,1
191035,5
191036,1
191037,1
191038,1
191039,0
191040,0
191041,0
191042,0
191043,1
191044,0
191045,0
191046,1
191047,0
191048,0
191049,0
191050,0
191051,1
191052,0
191053,1
191054,0
191055,0
191056,1
191057,0
191058,7
191059,0
191060,1
191061,1
191062,1
191063,1
191064,1
191065,1
191066,1
191067,0
191068,7
191069,1
191070,0
191071,1
191072,1
191073,0
191074,1
191075,0
191076,0
191077,1
191078,1
191079,1
191080,1
191081,1
191082,1
191083,1
191084,0
191085,1
191086,0
191087,1
191088,1
191089,8
191090,0
191091,1
191092,0
191093,1
191094,0
191095,0
191096,0
191097,3
191098,1
191099,1
191100,1
191101,0
191102,1
191103,1
191104,0
191105,0
191106,1
191107,1
191108,0
191109,1
191110,1
191111,1
191112,1
191113,0
191114,1
191115,0
191116,1
191117,1
191118,0
191119,0
191120,0
191121,1
191122,1
191123,0
191124,0
191125,1
191126,2
191127,1
191128,0
191129,1
191130,0
191131,0
191132,0
191133,1
191134,1
191135,1
191136,1
191137,0
191138,0
191139,1
191140,1
191141,1
191142,1
191143,1
191144,1
191145,0
191146,1
191147,1
191148,0
191149,0
191150,1
191151,2
191152,0
191153,0
191154,4
191155,1
191156,1
191157,0
191158,0
191159,0
191160,1
191161,0
191162,1
191163,5
191164,0
191165,0
191166,2
191167,0
191168,0
191169,0
191170,1
191171,0
191172,1
191173,0
191174,1
191175,0
191176,1
191177,1
191178,1
191179,1
191180,1
191181,1
191182,1
191183,0
191184,1
191185,1
191186,0
191187,1
191188,1
191189,1
191190,0
191191,0
191192,1
191193,0
191194,1
191195,1
191196,1
191197,4
191198,0
191199,0
191200,0
191201,1
191202,0
191203,0
191204,0
191205,1
191206,0
191207,0
191208,1
191209,0
191210,0
191211,0
191212,0
191213,0
191214,0
191215,1
191216,1
191217,1
191218,0
191219,0
191220,1
191221,0
191222,1
191223,0
191224,1
191225,0
191226,1
191227,1
191228,1
191229,1
191230,1
191231,1
191232,1
191233,1
191234,7
191235,1
191236,1
191237,0
191238,0
191239,1
191240,0
191241,1
191242,0
191243,0
191244,1
191245,0
191246,0
191247,1
191248,0
191249,0
191250,1
191251,1
191252,4
191253,1
191254,0
191255,0
191256,0
191257,8
191258,0
191259,0
191260,1
191261,0
191262,1
191263,1
191264,7
191265,0
191266,1
191267,1
191268,0
191269,0
191270,0
191271,3
191272,0
191273,0
191274,1
191275,1
191276,0
191277,1
191278,0
191279,0
191280,1
191281,8
191282,1
191283,1
191284,6
191285,1
191286,0
191287,1
191288,0
191289,0
191290,1
191291,4
191292,1
191293,1
191294,0
191295,0
191296,4
191297,1
191298,1
191299,0
191300,1
191301,1
191302,0
191303,0
191304,0
191305,1
191306,0
191307,6
191308,0
191309,6
191310,1
191311,0
191312,1
191313,0
191314,1
191315,0
191316,0
191317,0
191318,0
191319,1
191320,1
191321,1
191322,1
191323,6
191324,0
191325,0
191326,0
191327,1
191328,0
191329,0
191330,0
191331,0
191332,0
191333,1
191334,0
191335,0
191336,1
191337,1
191338,1
191339,1
191340,0
191341,0
191342,1
191343,1
191344,0
191345,1
191346,1
191347,0
191348,1
191349,0
191350,0
191351,1
191352,0
191353,0
191354,1
191355,0
191356,1
191357,5
191358,1
191359,1
191360,1
191361,0
191362,0
191363,0
191364,1
191365,1
191366,1
191367,0
191368,0
191369,1
191370,0
191371,1
191372,0
191373,1
191374,1
191375,1
191376,0
191377,1
191378,1
191379,1
191380,0
191381,1
191382,1
191383,0
191384,0
191385,0
191386,1
191387,1
191388,1
191389,0
191390,0
191391,1
191392,1
191393,0
191394,1
191395,0
191396,0
191397,5
191398,0
191399,1
191400,0
191401,0
191402,0
191403,0
191404,0
191405,0
191406,0
191407,0
191408,1
191409,0
191410,1
191411,0
191412,1
191413,0
191414,0
191415,0
191416,0
191417,0
191418,0
191419,1
191420,1
191421,0
191422,0
191423,3
191424,1
191425,1
191426,1
191427,0
191428,1
191429,1
191430,0
191431,4
191432,0
191433,0
191434,0
191435,1
191436,0
191437,0
191438,0
191439,1
191440,0
191441,1
191442,0
191443,1
191444,5
191445,0
191446,0
191447,0
191448,0
191449,0
191450,0
191451,1
191452,0
191453,1
191454,8
191455,8
191456,0
191457,0
191458,0
191459,1
191460,1
191461,4
191462,1
191463,0
191464,8
191465,4
191466,0
191467,0
191468,1
191469,1
191470,1
191471,1
191472,1
191473,1
191474,1
191475,1
191476,1
191477,1
191478,0
191479,1
191480,8
191481,0
191482,0
191483,0
191484,0
191485,8
191486,1
191487,1
191488,0
191489,0
191490,0
191491,1
191492,0
191493,0
191494,0
191495,0
191496,0
191497,1
191498,0
191499,7
191500,1
191501,1
191502,1
191503,1
191504,0
191505,1
191506,3
191507,1
191508,0
191509,1
191510,1
191511,0
191512,0
191513,1
191514,1
191515,1
191516,1
191517,0
191518,1
191519,1
191520,0
191521,1
191522,0
191523,1
191524,0
191525,0
191526,1
191527,1
191528,1
191529,1
191530,1
191531,0
191532,1
191533,1
191534,0
191535,0
191536,1
191537,1
191538,1
191539,1
191540,1
191541,1
191542,0
191543,0
191544,0
191545,1
191546,1
191547,5
191548,8
191549,0
191550,0
191551,0
191552,0
191553,7
191554,1
191555,0
191556,1
191557,0
191558,1
191559,1
191560,0
191561,1
191562,1
191563,0
191564,0
191565,4
191566,4
191567,0
191568,1
191569,0
191570,0
191571,1
191572,1
191573,0
191574,0
191575,1
191576,0
191577,1
191578,1
191579,1
191580,7
191581,1
191582,0
191583,0
191584,1
191585,0
191586,0
191587,0
191588,0
191589,1
191590,0
191591,0
191592,0
191593,0
191594,1
191595,0
191596,1
191597,0
191598,1
191599,0
191600,0
191601,1
191602,1
191603,1
191604,1
191605,1
191606,0
191607,1
191608,0
191609,1
191610,1
191611,1
191612,1
191613,0
191614,0
191615,0
191616,0
191617,1
191618,1
191619,0
191620,0
191621,0
191622,0
191623,0
191624,0
191625,0
191626,0
191627,7
191628,1
191629,1
191630,2
191631,1
191632,1
191633,1
191634,0
191635,0
191636,0
191637,1
191638,7
191639,0
191640,0
191641,1
191642,1
191643,0
191644,1
191645,0
191646,1
191647,3
191648,0
191649,1
191650,1
191651,0
191652,0
191653,3
191654,1
191655,0
191656,1
191657,1
191658,0
191659,0
191660,0
191661,0
191662,4
191663,1
191664,1
191665,1
191666,8
191667,1
191668,1
191669,1
191670,1
191671,3
191672,0
191673,0
191674,1
191675,0
191676,0
191677,1
191678,0
191679,5
191680,0
191681,1
191682,0
191683,1
191684,1
191685,1
191686,6
191687,1
191688,1
191689,0
191690,1
191691,0
191692,1
191693,1
191694,1
191695,0
191696,1
191697,1
191698,1
191699,0
191700,1
191701,3
191702,1
191703,0
191704,1
191705,1
191706,1
191707,8
191708,4
191709,1
191710,0
191711,8
191712,1
191713,1
191714,0
191715,0
191716,1
191717,1
191718,1
191719,1
191720,1
191721,0
191722,0
191723,4
191724,1
191725,1
191726,0
191727,1
191728,1
191729,1
191730,0
191731,0
191732,1
191733,1
191734,7
191735,0
191736,1
191737,1
191738,2
191739,0
191740,1
191741,0
191742,0
191743,7
191744,1
191745,0
191746,0
191747,0
191748,0
191749,1
191750,0
191751,0
191752,1
191753,1
191754,0
191755,1
191756,1
191757,1
191758,0
191759,0
191760,1
191761,1
191762,1
191763,1
191764,1
191765,1
191766,1
191767,0
191768,0
191769,1
191770,1
191771,0
191772,0
191773,0
191774,0
191775,1
191776,0
191777,0
191778,1
191779,1
191780,0
191781,1
191782,0
191783,0
191784,0
191785,0
191786,1
191787,0
191788,0
191789,1
191790,0
191791,2
191792,1
191793,1
191794,0
191795,7
191796,1
191797,1
191798,1
191799,0
191800,0
191801,0
191802,0
191803,0
191804,0
191805,6
191806,0
191807,1
191808,0
191809,0
191810,1
191811,4
191812,1
191813,1
191814,1
191815,1
191816,0
191817,1
191818,0
191819,0
191820,0
191821,0
191822,1
191823,0
191824,1
191825,1
191826,1
191827,1
191828,0
191829,1
191830,0
191831,0
191832,1
191833,0
191834,1
191835,1
191836,0
191837,1
191838,1
191839,0
191840,1
191841,6
191842,0
191843,1
191844,1
191845,1
191846,1
191847,1
191848,0
191849,1
191850,1
191851,0
191852,0
191853,7
191854,1
191855,1
191856,0
191857,0
191858,1
191859,1
191860,1
191861,1
191862,0
191863,1
191864,0
191865,1
191866,0
191867,0
191868,0
191869,1
191870,0
191871,1
191872,0
191873,0
191874,3
191875,1
191876,1
191877,0
191878,7
191879,0
191880,0
191881,0
191882,1
191883,1
191884,0
191885,0
191886,1
191887,1
191888,1
191889,1
191890,0
191891,0
191892,5
191893,0
191894,1
191895,6
191896,1
191897,0
191898,0
191899,1
191900,0
191901,1
191902,0
191903,1
191904,1
191905,0
191906,1
191907,0
191908,0
191909,0
191910,0
191911,1
191912,1
191913,0
191914,0
191915,5
191916,1
